,index,text,language,created_at,location,fav_count,followers_count
6878,8017,"RT @susan: I love you, I love you.",pt,Wed Oct 24 17:10:06 +0000 2018,"São Paulo, Brasil",103,29
6879,8018,my angel vsf how you want me to continue loving you and stalking secretly if you do not put ANYTHING on any social network ... https://t.co/5CbQ7YLulQ,pt,Wed Oct 24 17:10:06 +0000 2018,Rio preto SP,6198,418
6880,8019,"Just posted a photo @ Airdrie, Alberta https://t.co/edkjzoH9fT",en,Wed Oct 24 17:10:06 +0000 2018,,0,0
6881,8020,"RT @dracomallfoys: 12 y/o me in the back of the car while my dad drove me home, making all the red traffic lights turn green with my psychi…",en,Wed Oct 24 17:10:06 +0000 2018,ig: awildee,37521,542
6882,8021,RT @LiViieira: No one talks enough about this beautiful friendship between harry and niall https://t.co/lEVSU9ZVul,pt,Wed Oct 24 17:10:06 +0000 2018,missing oned.,33687,2576
6883,8022,RT @Lizcaro27213788: Fakenews ridiculous that would only convince the most naive or opportunistic! https://t.co/3F54azXBFH,pt,Wed Oct 24 17:10:06 +0000 2018,,170,18
6884,8023,RT @lmPostMalone: one person yet so many feelings,en,Wed Oct 24 17:10:06 +0000 2018,,9341,285
6885,8024,RT @PatrickGensing: &quot;Nobody should underestimate the amount of intoxication it is allowed to let their resentment run wild.&quot; Kluger G ...,de,Wed Oct 24 17:10:06 +0000 2018,Germany/Deutschland,5498,1334
6886,8025,@MaybeItsMessiah I know you love yourself too much to hurt yourself like that. That feeling comes &amp; goes. But pleas… https://t.co/767mhq1t4A,en,Wed Oct 24 17:10:06 +0000 2018,KBY|JHB,30395,17768
6887,8026,so this is what people feel when https://t.co/gp9EuPNp8F,in,Wed Oct 24 17:10:06 +0000 2018,sehun ❤,1697,260
6888,8027,RT @AmericanIndian8: #INDIGENOUS #TAIRP https://t.co/4N8uvdHuFS,und,Wed Oct 24 17:10:06 +0000 2018,"Sussex, England",97576,1657
6889,8028,"RT @MistaAmbitious_: I heard some relationships will be closing on November 30th for Christmas break, is it true?  😂😂 https://t.co/H4CaUeC8…",en,Wed Oct 24 17:10:06 +0000 2018,,235,27
6890,8029,"RT @exopIanct: in addition to donghyuck being vocal legend and the king of dance covers, he is also the master and creator of the handshake i love an icone m ...",pt,Wed Oct 24 17:10:06 +0000 2018,district 9,7271,1481
6891,8030,@SarahPalinUSA Why wouldn’t there be?,en,Wed Oct 24 17:10:02 +0000 2018,,601,384
6892,8031,RT @itsfactloves: https://t.co/n9UQGnGOeP,und,Wed Oct 24 17:10:06 +0000 2018,"Bhopal, Madhya Pradesh",2,93159
6893,8032,"RT @music2c: ""Norman Evans""
""Moonlight""
https://t.co/LQZsGpdHxo
https://t.co/ANkNQhWEhJ https://t.co/f8UpcEpiDf",en,Wed Oct 24 17:10:06 +0000 2018,"Glen Burnie, MD.21061",116056,1749
6894,8033,"RT @FGGioffredi: @Tommasolabate Reading inevitable and necessary: ​​finally we start (by train, more or less &quot;inertial&quot;) #Rassigned htt ...",it,Wed Oct 24 17:10:06 +0000 2018,,26,3
6895,8035,"RT @DavidSchwimmer: Officers, I swear it wasn't me.
As you can see, I was in New York.
To the hardworking Blackpool Police, good luck with…",en,Wed Oct 24 17:10:06 +0000 2018,,8273,160
6896,8036,Rośe peg https://t.co/lP4zdzS9PH,und,Wed Oct 24 17:10:06 +0000 2018,"Angeles City, Central Luzon",0,0
6897,8037,"Don't do the laptop thing...never could find a good enough keyboard.  I have to have haptic, tactile feedback...I'm… https://t.co/W0yBxCXUOX",en,Wed Oct 24 17:10:06 +0000 2018,"Colorado, USA",124,35
6898,8038,# مسير__القرين__أخلاق_ and the spirit of the live broadcast: for the services of the service &quot;Shor Al-Rasul Al-Rasul Method .. تقوى - وسطية - أخلاق&quot; ف ... https://t.co/E1TQ5vZcTX,ar,Wed Oct 24 17:10:06 +0000 2018,,17403,219
6899,8039,Michael Kors Snap Close Tote https://t.co/CiwkYWtUnh #michaelkors #fashion https://t.co/XKaTC9XHtw,ht,Wed Oct 24 17:10:06 +0000 2018,"Phoenix, Arizona",44,201
6900,8040,We need to work on a solution to break the Miceab Aram #WasteItOnMe https://t.co/q2u01YBqkN,ar,Wed Oct 24 17:10:06 +0000 2018,الجزائر,1332,1
6901,8041,Very good indent placement to delusion https://t.co/UB9YcEfJFz,ko,Wed Oct 24 17:10:06 +0000 2018,인장 일히님 헤더 루귄님🙏,7900,646
6902,8043,RT @10_2cee: https://t.co/fHOy61hAIm,und,Wed Oct 24 17:10:03 +0000 2018,dp,42424,775
6903,8044,@ sa3ee_sa @MLSD_SA @Ahmed_S_Alrajhi @Alrammah_T God bless in your efforts .. Good luck,ar,Wed Oct 24 17:10:06 +0000 2018, #الدمام #متطوعه#مبادرة_سعي📃,15233,8733
6904,8045,"Rusty #PS4share

https://t.co/zZy6OAHYPE https://t.co/xMvHrmg1UO",en,Wed Oct 24 17:10:06 +0000 2018,here there ,507,108
6905,8048,@ MarisolCampos09 Afternoon step😢,es,Wed Oct 24 17:10:06 +0000 2018,"La Pampa, Argentina",321,143
6906,8051,"RT @SchviftyFive: 🔴[LIVE] Fallout 76 Waiting Room ☕️

https://t.co/u3U45Xlu1b https://t.co/sk73jhNFyC",en,Wed Oct 24 17:10:07 +0000 2018,,9646,273
6907,8052,RT @KejjoDakSalasai: Ambiak suluah is a Buliah palito not harok jo cahayo bulan Usah sanang is said by suko Mano or just an outlet ...,in,Wed Oct 24 17:10:07 +0000 2018,"Padang luar,bukittinggi",406,83
6908,8053,"If it is not, there are people who are saying that something is wrong and they are hiding ...",ja,Wed Oct 24 17:10:07 +0000 2018,ジュネス,0,27
6909,8054,"RT @John_John_: RT @John_John: I&#39;m going to take a break from this. Do not ever do that. I do not know what else to do, but I do not know what to do.",th,Wed Oct 24 17:10:07 +0000 2018,,2134,53
6910,8055,"RT @fqadi: And here is the video. Salah (#JamalKhashoggi son, banned from travel) had to shake hands with who is believed to be his dad's k…",en,Wed Oct 24 17:10:07 +0000 2018,"Indianapolis, In",334,79
6911,8057,RT @ ZaferBJK_1903: Millions of fans watching Yusuf Namoğlu on the state channel. Millions of Namo Milyon,tr,Wed Oct 24 17:10:07 +0000 2018,,9412,67
6912,8058,RT @TyvpL: I Be Feeling So Good After I Pray ❤️,en,Wed Oct 24 17:10:07 +0000 2018,,15049,1152
6913,8059,The skinny ones who have a girlfriend and get angry because you say no? ???,es,Wed Oct 24 17:10:07 +0000 2018,,9524,1955
6914,8060,How to Make Money Playing Golf: You Don't Even Have to Swing a Golf Club! - MoneyPantry #MoneyPantry https://t.co/aiyfu4RZpd,en,Wed Oct 24 17:10:07 +0000 2018,"Phoenix, Arizona",1708,689
6915,8061,RT @John_Johnny: @John_John,th,Wed Oct 24 17:10:07 +0000 2018,"ฉะเชิงเทรา, ประเทศไทย",9847,10
6916,8062,February Month of Love,th,Wed Oct 24 17:10:07 +0000 2018,,957,175
6917,8063,Can anyone recommend a gaming keyboard and mouse for me please? Not to bothered price wise??,en,Wed Oct 24 17:10:07 +0000 2018,,2442,259
6918,8064,RT @FOXSportsCo: PASSION DOES NOT REST! FOX SPORTS COLOMBIA CONFIRMS THE SECOND EDITION OF THE FOX SPORTS TOURNAMENT @nacionaloficial incorporates ...,es,Wed Oct 24 17:10:07 +0000 2018,Medellin ,29565,360
6919,8065,RT @ MortaPorOt7_: Aoki participated in the album her with Mic Drop and later in Tear Now finally bts participating of a ft in the album of the Aoki BT ...,pt,Wed Oct 24 17:10:07 +0000 2018,No chão,9823,366
6920,8067,Due to the consequential delay resulting from a dangerous event starts 81669 Hamburg Hbf-Lüneburg (plan ... https://t.co/mzV56A0oty,de,Wed Oct 24 17:10:07 +0000 2018,"Uelzen, Niedersachsen, Germany",6,13888
6921,8068,RT @ESheriff237: @MizterrP @bkclaud @ElizaNgufor @AshuBrieldith @veranse @theHOTJEM @237Showbiz @valazat @abohrandy Men I’m still wondering…,en,Wed Oct 24 17:10:07 +0000 2018,🇨🇲237🇨🇲,24327,1662
6922,8069,@GarrettArt Go for it!,en,Wed Oct 24 17:10:07 +0000 2018,Florida,141,208
6923,8070,@krishadraws Have fun with the tentacles lewd lamb,en,Wed Oct 24 17:10:07 +0000 2018,,26,3
6924,8071,"So what good time to train, but not",pt,Wed Oct 24 17:10:07 +0000 2018,,4216,1727
6925,8072,Democratic Party still does not know if millenials and Hispanics will go to polls https://t.co/ysTtnfpk7F,pt,Wed Oct 24 17:10:07 +0000 2018,Rio de Janeiro-Brasil,259,318
6926,8073,"RT @beatrizbecerrab: For those who have no morals or scruples, there are no limits to shamelessness, right, President Sánchez? But if not ...",es,Wed Oct 24 17:10:07 +0000 2018,Con Dios como guia,14529,249
6927,8074,"RT @JJDanceN1: ❌Kellyanne Conway: Caravan a symbol of Democrats' failures https://t.co/SFrxn521ta via @YouTube

I ❤️ @KellyannePolls she te…",en,Wed Oct 24 17:10:07 +0000 2018,,252441,14800
6928,8075,"RT @StMariaBelen: When he calmed down he told me that a month ago he had invited a friend to take a beer and he came with another boy, who took ...",es,Wed Oct 24 17:10:06 +0000 2018,demasiado gay para funcionar,67414,3874
6929,8076,Xhaka - How Torreira has helped my game https://t.co/cR264T7FEe,en,Wed Oct 24 17:10:07 +0000 2018,London,145,92553
6930,8077,@SachinDaud4u @SRKsFan22 Doing 😇,en,Wed Oct 24 17:10:07 +0000 2018,Mumbai,118,11
6931,8078,"RT @juniorstorm_: I know that I&#39;m complaining about the hot sun of Manaus, but my beautiful city is still beautiful and enchanted ...",pt,Wed Oct 24 17:10:07 +0000 2018,Brasil,3948,412
6932,8079,"RT @nowthisnews: Potential explosives mailed to:
CNN - Evacuated live on air
The Obamas
The Clintons
George Soros

Suspicious packages at b…",en,Wed Oct 24 17:10:07 +0000 2018,United Kingdom,73949,64
6933,8080,I AM HUNGER AND I CAN NOT START THE KITCHEN. Guess what I did,es,Wed Oct 24 17:10:07 +0000 2018,"Tucumán, Argentina",9349,760
6934,8081,@ sanef_1077 besides the tolls of radars and work on the A13 .... you can not go from the good music to the ... https://t.co/hQCYXiovdy,fr,Wed Oct 24 17:10:07 +0000 2018,,704,107
6935,8082,"RT @ ResistenciaV58: Venezuelan military belonging to &quot;El Cartel del Sol&quot; were executed in Tamaulipas, Mexico, after a fire of a ...",es,Wed Oct 24 17:10:07 +0000 2018,Venezuela,5819,130
6936,8083,"RT @ kiiiing_1: They ask me one day of love, I said the queen of the hypocrites pens in the description and rejects the letter that does not have to others asked me and are you a lover I told them ...",ar,Wed Oct 24 17:10:07 +0000 2018,ذكروني بدعوه,61,13791
6937,8084,"@sultanAledeilh @AJArabic Ok they said that he was originally attending because he is coming to her second, I ask you, why do not you attend and meet Mohammed bin Salman I challenge you",ar,Wed Oct 24 17:10:07 +0000 2018,المدينه المنوره,70,13
6938,8085,RT @Tyonna_Moss: I wake up from a nap.. turn around and take another nap... &amp; still be tired as fuck.,en,Wed Oct 24 17:10:07 +0000 2018,"Louisiana, USA 🌶",1879,538
6939,8086,ex toucan ... And from the to understand why he was expelled,pt,Wed Oct 24 17:10:07 +0000 2018,"São Paulo, Brasil",5313,168
6940,8087,"After authorizing the registration and DLT transfer of unlisted securities, France now aims at ensuring that crypto… https://t.co/EQIabXg3ND",en,Wed Oct 24 17:10:07 +0000 2018,"Paris, France",2125,1686
6941,8088,"RT @Arabaffairstv: Hallelujah If Gamal Khashoggi lived 100 years, he writes articles in all the Western newspapers and organizes interviews in all the international channels.",ar,Wed Oct 24 17:10:07 +0000 2018,قــــــــطــــر ,15433,4427
6942,8089,bro if i was there i'd be convicted of battery or murder or some shit no cap someone find this boy and let him know… https://t.co/sTKjkvUcyT,en,Wed Oct 24 17:10:07 +0000 2018,161 collective,36984,289
6943,8090,"RT @FabIicity: if you ever have to question love, it’s not love.",en,Wed Oct 24 17:10:07 +0000 2018,Broward 9️⃣5️⃣4️⃣,22906,5311
6944,8091,RT @MonicaCarrillo: Wednesday. https://t.co/ERgsboYzuz,es,Wed Oct 24 17:10:07 +0000 2018,Instagram👉🏽 @yudelkado,631,722
6945,8092,LOL,und,Wed Oct 24 17:10:07 +0000 2018,Philly/NYC,623,3212
6946,8093,ay i came out of bed to draw anyway https://t.co/Oc52HxAHVd,en,Wed Oct 24 17:10:07 +0000 2018,,178,11
6947,8094,via Facebook https://t.co/eECYY2w1rh https://t.co/vdWme44mAd,pt,Wed Oct 24 17:10:07 +0000 2018,Groningen & Bedum,244,746
6948,8095,That Law Role in the Camaro 😎😉 https://t.co/ScWpmqVB3N,pt,Wed Oct 24 17:10:07 +0000 2018,"Rio de Janeiro, Brasil",27,70
6949,8097,We are full of so many people from outside; the kindness and courtesy that characterizes us is over. Taxi driver asks for au ... https://t.co/GLYq9xlucD,es,Wed Oct 24 17:10:07 +0000 2018,Valledupar ,6905,1125
6950,8098,Monsignor Rigoberto &quot;entering the network is entering the path that human beings are traveling today&quot; https://t.co/xLLyA6ghjH,es,Wed Oct 24 17:10:07 +0000 2018,PEREIRA ,581,878
6951,8099,@ Pyam_senpai &lt;/ 3,und,Wed Oct 24 17:10:01 +0000 2018,,3521,436
6952,8101,https://t.co/f1ChYAFdRs,und,Wed Oct 24 17:10:07 +0000 2018,セガ松江,67474,397
6953,8102,A Trump administration oficial just got busted with a KKK painting hanging in his office https://t.co/8audKI7Q9J via @anteksiler,en,Wed Oct 24 17:10:02 +0000 2018,upper midwest,2795,548
6954,8106,RT @JohnMcDonald But it was lonely.,th,Wed Oct 24 17:10:08 +0000 2018,#DNV #ANK #ISL #SSW,190,970
6955,8107,I&#39;ll hit you? Good? Oooh?,ja,Wed Oct 24 17:10:08 +0000 2018,,1,4
6956,8108,Everyone is like a cat room how it is? What?,ja,Wed Oct 24 17:10:08 +0000 2018,,27233,470
6957,8109,"Don’t shy away from the people, places, and life experiences t... More for Taurus https://t.co/3gpYnxNO61",en,Wed Oct 24 17:10:08 +0000 2018,Alabama ✈️ Chicago ,1274,1056
6958,8110,RT @BH_KAI_SH: Do you want me to walk? I&#39;ll give you https://t.co/4YSlHXdAX4,ko,Wed Oct 24 17:10:08 +0000 2018,,91,345
6959,8111,"RT @Iperbole_: Italy is that country where they make a blitz in 50 - 50 PEOPLE - to &quot;verify&quot; the reception center of Don Biancalani, n ...",it,Wed Oct 24 17:10:08 +0000 2018,,10205,66
6960,8112,"RT @_nuna_V: 181024 The other members of the popular culture arts are holding a bouquet, a trophy, and a decoration under it. #V # ...",ko,Wed Oct 24 17:10:08 +0000 2018,,1320,6
6961,8113,"RT @aztecaBajio: #Aztkbajio 20 years with you, the # 1 https://t.co/lQDC66kNJi",es,Wed Oct 24 17:10:08 +0000 2018,"León, Gto., México",1291,8061
6962,8114,@fentydieg she will see everywhere anyway and then I hide nothing I do not care,fr,Wed Oct 24 17:10:08 +0000 2018,𝖈𝖔𝖑𝖚𝖒𝖇𝖎𝖓e 𝟔𝟔𝟔(𝖎𝖑),14238,1020
6963,8115,In just under 1 hour! https://t.co/C1Ot0OOnQB https://t.co/C1Ot0OOnQB,en,Wed Oct 24 17:10:08 +0000 2018,Washington State,0,125
6964,8116,"RT @Bilalisgoren: il Then? After the know; Whoever did what he did. But eventually, but in the end ... Ama",tr,Wed Oct 24 17:10:08 +0000 2018,"İstanbul, Türkiye",2261,276
6965,8117,RT @CerealGuyFrank: @cindyregidor How sad! #Nicaragua deserves a better government! #SOSNicaragua #SOSNicaraguaGlobal #FueraOrtegaMurillo,es,Wed Oct 24 17:10:08 +0000 2018,"Cañada de Calatrava, España",57,1127
6966,8118,RT @Team_The_The_The_The_The_The_The_The_The_The_The_The_The_The_The_The_The_Things,ko,Wed Oct 24 17:10:08 +0000 2018,,19359,84
6967,8119,"Seoula &quot;You are meant to protect me, but I am different, now I am just like my family&quot;",ja,Wed Oct 24 17:10:08 +0000 2018,,0,6
6968,8120,These neighbors are asking me with the sound I&#39;ll connect mine in the last volume,pt,Wed Oct 24 17:10:08 +0000 2018,....,44,115
6969,8121,RT @YBgeDFtpX: #Halal_Union of the last league match we knew from the source of the rewards possible we know the year of its source Min after the zero increase for the amount of each player Hahaha ...,ar,Wed Oct 24 17:10:08 +0000 2018,الرياض ,2196,13904
6970,8122,@SocialPowerOne1 And presumably that oppressive government the @nra is always talking about—like pesky poll workers,en,Wed Oct 24 17:10:08 +0000 2018,Baltimore,2752,1888
6971,8123,"RT @ 5secondsputo: @watasiwaaeni @pinkdinasty I&#39;m 18 years old and my boobs look like two fried eggs, she with 11 has more breast than I ...",pt,Wed Oct 24 17:10:08 +0000 2018,"Denver, CO",60566,1467
6972,8124,RT @John_Johnny: RT @John_Johnny: I do not know what you&#39;re talking about. &quot;Uhhhhh&quot; so loud that fish scattered enough ...,th,Wed Oct 24 17:10:08 +0000 2018,BTSຄືສາມີ Nct&WannaOneແມ່ນກິກ,18475,228
6973,8125,"@NYGovCuomo staff, someone the NY Gov and tell him that his history lesson is incorrect. NYC has been a target of t… https://t.co/IAj9DmIoqR",en,Wed Oct 24 17:10:08 +0000 2018,"Saint Louis, MO",1434,1111
6974,8126,"RT @drsadiyazici: After chatting with young people, we didn&#39;t forget the self-shooting.imi https://t.co/vVmAp9USNR",tr,Wed Oct 24 17:10:08 +0000 2018,"Tuzla, İstanbul",80,133
6975,8127,"Let me go out, let me go out, let me go out, let me go out, let me go out, let me go out, let me go out, let me go out, let me go out, let me go out, ## Let me go out,",zh,Wed Oct 24 17:10:08 +0000 2018,,3,5
6976,8128,@maitresno Even me it&#39;s tema the dirty beautiful,fr,Wed Oct 24 17:10:08 +0000 2018,,665,400
6977,8129,"Impossible not to remember our love, the trajectory, tattooed my heart, in my life made history",pt,Wed Oct 24 17:10:08 +0000 2018,027,3150,1045
6978,8131,"@monicallemos @Glauber_Braga It was my vote to federal. But &quot;politics, politics, times apart ...&quot;",pt,Wed Oct 24 17:10:08 +0000 2018,Brasil,85,400
6979,8132,@VeroEberhard @the team @A__L__I__ Lousy yes scam I see in what?,fr,Wed Oct 24 17:10:08 +0000 2018,"Paris, France",1020,55
6980,8133,Microsoft announces integration with LinkedIn to target ads on Bing #technology #tech https://t.co/y8B37CMnnZ,pt,Wed Oct 24 17:10:08 +0000 2018,"Madrid, Spain",33,89
6981,8134,RT @JayeFlem: #Shoutout to #PVAMU for suing Waller county for not having early voting places available for the students to vote. #bethechan…,en,Wed Oct 24 17:10:08 +0000 2018,"Lufkin,Texas",71916,1676
6982,8135,RT @NataleElena: It is a privilege to live in a town where so many people are passionate about sharing ideas and talking to each other! Tal…,en,Wed Oct 24 17:10:08 +0000 2018,Cambridge,144818,7692
6983,8136,@eusouajuls It&#39;s to see what I&#39;m going through,pt,Wed Oct 24 17:10:08 +0000 2018,"Barcelos, Portugal",196,15
6984,8137,@lilydmn ohhh my heart i just put a tweet too mdrr! 💖,fr,Wed Oct 24 17:10:08 +0000 2018,smc/ ams ,31756,1345
6985,8138,RT @ mks001009: @cRHPQSwklaBmBjF And this one? 🙂 https://t.co/1DKCJwYEPx,ru,Wed Oct 24 17:10:08 +0000 2018,Россиюшка! ,21269,1237
6986,8139,"@EvelyneACHON Hello Evelyne, your website works? Or is it that I do not have the right address?",fr,Wed Oct 24 17:10:08 +0000 2018,[I love] Paris,643,694
6987,8140,RT @ mgorou 01: Past site Logs: 5 https://t.co/6 BvuqSWzwj,ja,Wed Oct 24 17:10:08 +0000 2018,,111078,1828
6988,8141,@NamraNasrullah 🤣🤣🤣phr thk aa,@NamraNasrullah 🤣🤣🤣phr thk aa,Wed Oct 24 17:10:08 +0000 2018,,30140,3065
6989,8142,✋ Offer WAFU intelligent wireless lock WF018 for 69 euros 💰 Offer⚡️FLASH⚡️30 euros cheaper than in Ama ... https://t.co/fxrggp9GDY,es,Wed Oct 24 17:10:08 +0000 2018,,622,25650
6990,8144,https://t.co/HCsyFjBlJc,und,Wed Oct 24 17:10:08 +0000 2018,Messejana-Fort-Ce,10327,36801
6991,8147,VHS top + quality. 👌 https://t.co/q5QNfCsJB8,cs,Wed Oct 24 17:10:08 +0000 2018,"Paris, Texas Ranger",132,1177
6992,8150,"RT @StMariaBelen: When he calmed down he told me that a month ago he had invited a friend to take a beer and he came with another boy, who took ...",es,Wed Oct 24 17:10:06 +0000 2018,demasiado gay para funcionar,67414,3874
6993,8152,RT @martinho_lab: Defective transcription elongation in a subset of cancers confers immunotherapy resistance | Nature Communications https:…,en,Wed Oct 24 17:10:09 +0000 2018,"Seattle, WA",162,152
6994,8153,RT @Stephen_American: I do not know what to do.,th,Wed Oct 24 17:10:09 +0000 2018,,2993,730
6995,8154,RT @JohnMcDonald The smoke is out. 555555555555555555 https://t.co/4zBnHEzmsr,th,Wed Oct 24 17:10:09 +0000 2018,,908,99
